post_id,timestamp,text,category,sentiment,language,has_link,likes,comments,shares,is_spam
2580,2024-07-19 20:37:00,"New day, new goals. #Event 😴",personal_update,positive,en,0,15,1,3,0
3898,2023-04-20 09:51:00,This cat has more confidence than me 😴,meme_joke,neutral,en,0,150,29,21,0
4426,2024-06-18 21:14:00,Photos from charity run are up—tag yourself!,event,neutral,en,1,82,30,19,0
3381,2023-12-07 20:41:00,Just had tacos with friends. So good! 😂,personal_update,positive,en,0,73,9,11,0
3686,2023-09-25 05:14:00,Transfer rumor: L. Chen to Warriors?,sports,negative,en,1,52,5,9,0
404,2023-09-12 11:04:00,Weekend vibes at the Sydney! 😴,personal_update,neutral,en,0,46,10,9,0
2072,2024-03-12 13:58:00,Missed my brother today. 🤔,personal_update,negative,en,0,31,10,4,0
4756,2024-01-15 02:27:00,Friend: ‘We should work out.’ Us: 😂,meme_joke,neutral,en,0,34,4,5,0
1978,2024-12-04 03:22:00,This cat has more confidence than me 😂,meme_joke,positive,en,0,121,35,15,0
159,2023-01-24 10:13:00,Livestream starts at 8pm! Don’t miss the charity run.,event,positive,de,0,110,14,17,0
1749,2024-07-22 14:21:00,Latest update on weather alert: authorities confirm new info.,news,neutral,en,0,32,12,9,0
2910,2023-09-11 21:12:00,This cat has more confidence than me 🤔,meme_joke,positive,fr,0,15,5,4,0
3535,2024-08-17 13:50:00,When you open the fridge and forget why you came: 🥲 #relatable,meme_joke,positive,es,0,59,18,6,0
903,2023-10-01 20:44:00,Missed my brother today. 🔥,personal_update,positive,en,0,68,7,13,0
353,2023-06-05 15:52:00,Tough loss for Lions. Refs were wild.,sports,positive,en,0,34,10,3,0
1231,2023-04-21 08:55:00,Heads up: policy change expected later this week.,news,neutral,en,1,51,12,10,0
4671,2023-03-04 14:13:00,Feature request: please add faster charging to headphones.,product_feedback,negative,en,0,20,3,4,0
2141,2023-02-14 23:21:00,Meetup at Mumbai for tech summit. RSVP below.,event,positive,es,1,10,2,2,0
445,2025-03-21 07:45:00,Weekend vibes at the Berlin! 😀,personal_update,neutral,en,0,32,8,7,0
4949,2025-07-05 12:13:00,Missed my dad today. 🥲,personal_update,neutral,de,0,37,6,7,0
755,2023-11-05 04:21:00,Friend: ‘We should work out.’ Us: 😅,meme_joke,positive,fr,0,113,32,14,0
1738,2023-06-02 03:40:00,Loving the new Umbrella sneakers! Battery lasts all day.,product_feedback,positive,fr,0,54,9,7,0
2972,2023-02-01 07:20:00,Latest update on data breach: authorities confirm new info.,news,neutral,hi,1,11,2,3,0
4980,2023-08-24 14:43:00,Having trouble logging into my Umbrella account—any fix?,customer_support,neutral,en,0,20,5,5,0
2921,2023-07-18 19:26:00,The laptop design is sleek but camera needs work.,product_feedback,negative,en,0,24,7,3,0
312,2024-06-15 23:38:00,Tough loss for Royals. Refs were wild.,sports,positive,hi,0,25,8,6,0
549,2023-09-26 03:39:00,The sneakers design is sleek but camera needs work.,product_feedback,neutral,en,0,19,6,3,0
4053,2024-12-03 16:40:00,Missed my dad today. 😴,personal_update,positive,en,0,70,19,10,0
4762,2025-05-05 00:01:00,"Refund request for defective headphones, DM sent.",customer_support,negative,de,0,20,5,3,0
1990,2025-02-24 10:26:00,Use code DEAL50 for free shipping on headphones.,promotion,neutral,en,0,35,3,9,0
307,2023-08-06 22:47:00,Friend: ‘We should work out.’ Us: 🥲,meme_joke,positive,fr,0,91,18,18,0
2336,2024-12-19 03:55:00,The headphones design is sleek but camera needs work.,product_feedback,positive,en,0,60,16,7,0
695,2023-09-26 08:13:00,Feature request: please add dark mode to coffee maker.,product_feedback,positive,fr,0,31,7,8,0
2357,2023-05-24 07:54:00,"Hi Globex, my order #32744 hasn’t arrived. Please help.",customer_support,neutral,en,0,8,1,0,0
1928,2024-06-08 09:35:00,Thanks Initech support for resolving my issue fast!,customer_support,negative,es,0,9,1,2,0
685,2025-07-13 08:20:00,Use code DEAL50 for free shipping on laptop.,promotion,positive,en,1,23,6,6,1
750,2023-10-12 05:51:00,Latest update on concert announcement: authorities confirm new info.,news,positive,en,0,90,29,25,0
4009,2024-06-13 08:32:00,Royals with an unbelievable win tonight! #LOL,sports,positive,en,0,119,13,14,0
1267,2024-10-29 09:31:00,New bill on tax policy passes in Delhi.,politics,negative,en,1,63,6,5,0
3286,2025-07-06 03:53:00,Transfer rumor: J. Smith to Royals?,sports,positive,fr,0,50,16,10,0
3530,2023-07-15 23:46:00,Updating to say sneakers performance improved after patch.,product_feedback,positive,es,1,39,7,7,0
4424,2024-05-28 10:07:00,Debate tonight on education reform. What are your thoughts?,politics,positive,fr,0,7,2,1,0
3985,2024-05-18 19:26:00,Record broken: L. Chen sets new high for goals.,sports,positive,en,1,104,33,24,0
3084,2023-06-23 21:24:00,"Refund request for defective smartwatch, DM sent.",customer_support,neutral,en,0,1,0,0,0
3062,2025-06-13 14:52:00,Public health update: weather alert cases rising in Berlin.,health_wellness,positive,hi,0,62,21,17,0
3026,2023-03-15 11:25:00,Breaking: market rally just happened in Sydney. Details emerging. #Sports,news,positive,fr,0,112,39,7,0
971,2025-03-04 02:02:00,FLASH SALE: smartwatch at 25% off. Limited time! #MondayMotivation,promotion,positive,de,0,9,1,2,0
14,2023-02-17 07:30:00,The coffee maker design is sleek but camera needs work.,product_feedback,neutral,en,0,16,5,1,0
874,2025-07-21 09:10:00,Feature request: please add offline sync to sneakers.,product_feedback,positive,fr,0,19,2,3,0
809,2023-01-26 22:51:00,Matchday! Royals vs Royals at 10am. Predictions?,sports,positive,hi,0,107,34,13,0
3199,2025-06-06 20:53:00,Meetup at Mumbai for tech summit. RSVP below.,event,neutral,en,1,24,6,1,0
515,2024-11-28 10:26:00,Rally at New York calling for healthcare reform.,politics,positive,en,0,18,6,1,0
4473,2023-12-29 05:13:00,Feeling tired today! 💖 #Tech,personal_update,neutral,de,0,35,12,2,0
410,2024-10-25 06:09:00,Loving the new Initech laptop! Battery lasts all day.,product_feedback,neutral,en,0,16,2,1,0
3409,2024-05-20 13:07:00,Photos from charity run are up—tag yourself!,event,neutral,es,1,87,19,19,0
4343,2024-03-25 05:10:00,Meetup at Sydney for book club. RSVP below.,event,positive,en,0,40,14,7,0
208,2025-05-11 15:43:00,"Refund request for defective laptop, DM sent.",customer_support,negative,hi,0,13,2,0,0
3692,2024-02-27 01:26:00,This cat has more confidence than me 🙌,meme_joke,neutral,en,0,69,14,16,0
459,2023-06-14 02:36:00,Having trouble logging into my Globex account—any fix?,customer_support,negative,en,0,12,1,2,0
3472,2023-05-04 12:12:00,This cat has more confidence than me 🤷,meme_joke,positive,en,0,149,38,11,0
2431,2025-01-24 11:30:00,Having trouble logging into my Stark account—any fix?,customer_support,neutral,en,0,6,1,1,0
3658,2024-01-22 08:12:00,Record broken: R. Patel sets new high for aces.,sports,positive,hi,0,115,27,10,0
111,2023-12-06 11:16:00,Not impressed with Umbrella's headphones build quality.,product_feedback,positive,en,0,57,10,14,0
4590,2025-07-09 00:42:00,POV: You at 8am meetings 🔥🔥,meme_joke,positive,de,0,77,21,10,0
4045,2023-07-30 09:10:00,The sneakers design is sleek but camera needs work.,product_feedback,negative,en,0,38,6,7,0
1884,2024-07-05 07:05:00,POV: You at 8am meetings 💪💪,meme_joke,neutral,en,0,43,7,6,0
1714,2024-09-14 05:28:00,Weekend vibes at the Berlin! 💪,personal_update,negative,en,0,37,6,2,0
3959,2023-12-14 17:54:00,Use code FREESHIP for free shipping on coffee maker.,promotion,negative,en,0,13,4,1,0
3400,2024-04-17 05:14:00,Transfer rumor: J. Smith to Tigers?,sports,positive,de,1,39,4,5,0
553,2023-07-16 16:51:00,"New day, new goals. #LOL 😴",personal_update,positive,en,0,44,14,12,0
1440,2025-06-29 04:02:00,Opinion: healthcare will impact seniors the most.,politics,neutral,en,0,14,3,3,0
2271,2025-04-27 01:12:00,The Acme app keeps crashing after update.,customer_support,neutral,en,0,13,2,3,0
3145,2023-12-25 07:43:00,Meetup at Berlin for tech summit. RSVP below.,event,positive,en,0,52,20,9,0
2822,2023-08-21 08:21:00,Lions with an unbelievable win tonight! #Breaking,sports,positive,hi,0,86,10,12,0
4782,2025-02-12 01:49:00,Reminder: drink water and stretch today! 🙌,health_wellness,positive,en,0,7,1,0,0
1926,2023-06-24 00:06:00,Not impressed with Initech's headphones build quality.,product_feedback,neutral,en,0,12,3,3,0
635,2024-06-29 19:35:00,Buy 1 get 1 on all coffee maker until Thursday.,promotion,positive,hi,1,6,1,0,0
4806,2025-04-13 01:22:00,In-depth: What weather alert means for Delhi.,news,neutral,fr,0,41,8,9,0
317,2024-06-07 08:37:00,Starting a 30-day meditation challenge. Who’s in?,health_wellness,neutral,es,0,13,3,3,0
4218,2025-06-29 18:34:00,Reminder: drink water and stretch today! 😀,health_wellness,positive,fr,0,30,8,2,0
4700,2024-09-02 10:19:00,Updating to say headphones performance improved after patch.,product_feedback,positive,es,0,39,8,9,0
1329,2025-06-24 12:54:00,FLASH SALE: smartwatch at 70% off. Limited time! #Sports,promotion,neutral,de,0,27,2,3,0
428,2023-11-23 05:03:00,Mental health matters. Take a break. 🔥,health_wellness,positive,en,0,71,26,3,0
4375,2024-12-19 05:59:00,Feeling happy today! 🙌 #Fitness,personal_update,neutral,en,1,49,10,11,0
106,2023-12-06 22:15:00,Missed my dad today. 🤷,personal_update,positive,en,0,56,6,15,0
3042,2023-10-09 12:45:00,Meetup at London for book club. RSVP below.,event,neutral,fr,1,29,6,2,0
143,2023-03-03 06:52:00,Exclusive: headphones bundle for $23!,promotion,neutral,en,1,6,1,1,0
2170,2023-07-25 00:28:00,Report: power outage could affect small businesses.,news,positive,en,1,80,11,12,0
3459,2024-01-30 23:16:00,Buy 1 get 1 on all headphones until Tuesday.,promotion,positive,es,1,11,2,0,0
90,2024-06-07 06:51:00,New bill on privacy law passes in Toronto.,politics,neutral,en,1,23,4,2,0
2919,2023-05-29 08:51:00,Use code BUNDLE for free shipping on coffee maker.,promotion,positive,en,0,38,12,2,0
3238,2024-06-03 08:34:00,Breaking: concert announcement just happened in New York. Details emerging. #Fitness,news,neutral,hi,1,18,6,1,0
2242,2023-12-02 01:46:00,Opinion: healthcare will impact seniors the most.,politics,neutral,hi,1,14,2,3,0
3175,2023-06-06 12:55:00,Friend: ‘We should work out.’ Us: 💪,meme_joke,positive,es,0,44,13,5,0
3413,2024-10-26 04:14:00,Public health update: policy change cases rising in London.,health_wellness,positive,es,1,87,31,19,0
2164,2023-07-10 06:59:00,The Globex app keeps crashing after update.,customer_support,negative,en,0,5,1,0,0
2637,2024-04-24 16:36:00,Public health update: data breach cases rising in London.,health_wellness,positive,en,0,54,19,3,0
1950,2025-06-15 14:30:00,Public health update: concert announcement cases rising in Delhi.,health_wellness,neutral,en,0,67,6,12,0
1769,2025-04-05 02:41:00,Missed my sister today. 🙌,personal_update,positive,fr,0,15,1,1,0
4291,2024-05-26 23:32:00,Heads up: concert announcement expected later this week.,news,positive,en,1,54,17,15,0
2273,2025-07-30 08:24:00,Use code WELCOME10 for free shipping on headphones.,promotion,neutral,en,1,40,11,11,0
2,2024-11-17 08:44:00,Feeling tired today! 🔥 #Health,personal_update,positive,en,1,51,7,7,0
3283,2024-03-21 17:43:00,Just had biryani with friends. So good! 🤔,personal_update,negative,en,0,7,1,0,0
4958,2024-11-28 06:20:00,"New day, new goals. #Health 😂",personal_update,positive,en,0,60,21,9,0
1952,2024-03-25 08:34:00,In-depth: What policy change means for London.,news,neutral,en,0,99,33,15,0
936,2023-01-04 18:08:00,Meetup at Sydney for book club. RSVP below.,event,positive,en,0,60,20,5,0
4297,2025-04-23 14:50:00,Weekend vibes at the New York! 💖,personal_update,positive,en,0,14,2,4,0
2721,2023-02-18 21:50:00,Friend: ‘We should work out.’ Us: 🤷,meme_joke,neutral,es,0,46,6,4,0
4448,2024-05-30 09:41:00,Feeling tired today! 🤔 #News,personal_update,neutral,hi,0,13,2,1,0
1110,2024-03-15 10:06:00,Exclusive: coffee maker bundle for $68!,promotion,positive,de,0,53,7,5,0
3961,2023-12-27 12:49:00,Me: I’ll sleep early. Also me at 3am: 💖,meme_joke,positive,en,1,120,19,35,0
592,2025-07-21 01:41:00,Transfer rumor: L. Chen to Warriors?,sports,positive,en,0,30,7,2,0
1696,2025-07-11 20:12:00,Having trouble logging into my Stark account—any fix?,customer_support,negative,fr,0,10,2,1,0
3451,2024-05-31 13:48:00,"Refund request for defective coffee maker, DM sent.",customer_support,neutral,en,0,12,4,3,0
2937,2023-06-06 18:23:00,Friend: ‘We should work out.’ Us: 😴,meme_joke,neutral,es,0,20,7,2,0
4205,2023-09-07 22:39:00,Friend: ‘We should work out.’ Us: 😂,meme_joke,positive,en,1,164,42,24,0
3412,2023-09-03 18:49:00,FLASH SALE: coffee maker at 60% off. Limited time! #Fitness,promotion,neutral,en,0,48,7,13,1
1577,2024-04-04 18:36:00,Debate tonight on tax policy. What are your thoughts?,politics,neutral,fr,0,75,17,18,0
3955,2023-07-02 02:12:00,Weekend vibes at the Delhi! 💖,personal_update,neutral,en,0,29,4,6,0
214,2024-11-10 17:20:00,Report: data breach could affect small businesses.,news,neutral,en,1,48,12,5,0
779,2023-01-28 09:05:00,Friend: ‘We should work out.’ Us: 🔥,meme_joke,positive,es,0,50,14,12,0
1416,2023-07-04 19:43:00,Starting a 30-day yoga challenge. Who’s in?,health_wellness,positive,en,0,30,9,5,0
3760,2024-07-19 12:24:00,Feature request: please add faster charging to laptop.,product_feedback,positive,en,1,55,14,6,0
2044,2025-07-26 20:05:00,This cat has more confidence than me 😀,meme_joke,neutral,es,0,115,19,18,0
2849,2024-10-28 09:05:00,Feeling grateful today! 🔥 #Tech,personal_update,positive,hi,0,24,3,2,0
4538,2023-12-21 06:40:00,"New day, new goals. #News 💪",personal_update,positive,es,0,80,25,19,0
3506,2024-01-01 05:35:00,Rally at London calling for climate action reform.,politics,negative,en,0,53,19,8,0
3814,2024-04-21 20:12:00,Public health update: concert announcement cases rising in Mumbai.,health_wellness,positive,es,0,89,29,23,0
1568,2024-01-14 03:46:00,Not impressed with Umbrella's coffee maker build quality.,product_feedback,neutral,en,1,19,6,4,0
166,2024-09-18 05:24:00,When you open the fridge and forget why you came: 💪 #relatable,meme_joke,positive,de,0,108,34,31,0
4715,2023-03-11 00:13:00,Feature request: please add faster charging to coffee maker.,product_feedback,neutral,hi,0,27,3,6,0
4273,2023-05-12 13:03:00,Breaking: power outage just happened in Toronto. Details emerging. #Tech,news,neutral,en,0,29,5,7,0
4927,2025-03-05 21:13:00,New bill on privacy law passes in New York.,politics,negative,en,0,16,3,3,0
1344,2023-09-19 22:42:00,"New day, new goals. #Sports 😂",personal_update,neutral,en,0,16,3,1,0
2014,2023-08-25 05:41:00,Warriors with an unbelievable win tonight! #Health,sports,negative,en,0,23,4,4,0
274,2025-07-06 14:07:00,Loving the new Stark sneakers! Battery lasts all day.,product_feedback,negative,fr,1,35,13,5,0
72,2023-08-12 16:29:00,Heads up: data breach expected later this week.,news,positive,hi,0,69,8,6,0
3888,2025-01-08 08:07:00,Fact check: claims about privacy law and taxes.,politics,neutral,es,0,11,4,1,0
1088,2023-08-07 23:13:00,Meetup at New York for charity run. RSVP below.,event,positive,en,1,90,17,15,0
395,2025-05-14 01:49:00,This cat has more confidence than me 😴,meme_joke,positive,en,1,56,7,10,0
584,2024-07-04 07:08:00,Weekend vibes at the New York! 🔥,personal_update,positive,en,0,55,20,4,0
1368,2025-02-28 12:32:00,In-depth: What market rally means for Berlin.,news,neutral,en,0,70,18,12,0
4988,2024-08-06 09:03:00,Weekend vibes at the Berlin! 🙌,personal_update,positive,en,1,51,14,6,0
4089,2024-03-20 06:07:00,Missed my dad today. 😀,personal_update,neutral,fr,0,60,22,6,0
2549,2023-08-31 05:30:00,In-depth: What market rally means for Mumbai.,news,neutral,fr,0,76,12,11,0
1014,2023-04-09 12:54:00,"Hi Globex, my order #66502 hasn’t arrived. Please help.",customer_support,positive,en,0,39,13,3,0
4898,2024-02-17 19:27:00,"Refund request for defective headphones, DM sent.",customer_support,neutral,es,0,6,1,1,0
3004,2024-06-04 10:15:00,Report: data breach could affect students.,news,neutral,en,1,66,18,12,0
4789,2023-01-28 09:50:00,Meetup at Delhi for music festival. RSVP below.,event,positive,en,0,113,43,17,0
4408,2023-07-17 22:34:00,"Refund request for defective headphones, DM sent.",customer_support,negative,en,1,4,0,0,0
3533,2024-02-28 08:48:00,Buy 1 get 1 on all headphones until Saturday.,promotion,neutral,en,0,5,0,0,0
1764,2025-06-27 23:11:00,Livestream starts at 8pm! Don’t miss the tech summit.,event,positive,de,1,94,19,22,0
1876,2025-07-14 01:41:00,"Hi Initech, my order #85167 hasn’t arrived. Please help.",customer_support,neutral,en,0,20,6,1,0
1260,2023-05-27 13:46:00,Exclusive: smartwatch bundle for $152!,promotion,positive,en,0,46,9,8,0
4531,2024-07-02 22:42:00,Transfer rumor: K. Garcia to City?,sports,positive,de,0,103,22,16,0
2254,2023-02-13 18:27:00,"Refund request for defective coffee maker, DM sent.",customer_support,neutral,fr,0,10,2,2,0
2782,2024-06-26 15:13:00,Missed my brother today. 🤷,personal_update,positive,es,0,19,3,5,0
3593,2025-04-19 06:24:00,"Hi Acme, my order #64195 hasn’t arrived. Please help.",customer_support,neutral,en,0,3,0,0,0
527,2024-05-16 05:13:00,Photos from tech summit are up—tag yourself!,event,neutral,de,1,19,4,2,0
4264,2024-03-20 16:00:00,Latest update on policy change: authorities confirm new info.,news,neutral,de,0,77,19,19,0
2947,2024-04-19 02:01:00,Weekend vibes at the New York! 🔥,personal_update,positive,en,0,35,9,8,0
378,2024-10-12 19:21:00,"Hi Stark, my order #70613 hasn’t arrived. Please help.",customer_support,neutral,de,0,20,6,3,0
1560,2024-04-21 03:09:00,Loving the new Stark smartwatch! Battery lasts all day.,product_feedback,positive,fr,1,42,15,2,0
3821,2023-03-07 13:08:00,New drop: sneakers! Grab yours today.,promotion,positive,en,1,17,5,2,0
1964,2023-10-09 19:35:00,Feeling grateful today! 🙌 #Event,personal_update,neutral,en,0,5,1,1,0
4733,2024-08-14 19:04:00,Feeling meh today! 😂 #MondayMotivation,personal_update,positive,en,0,56,16,14,0
349,2024-09-23 03:46:00,City with an unbelievable win tonight! #Tech,sports,positive,en,0,111,41,21,0
